,open,high,low,close,volume
2017-08-10,53495.52728228498,54012.67582505114,52685.214119292476,53199.500935072116,21240862
2017-08-11,53193.347177243595,53384.96711902636,52849.19300021592,53040.261476927604,36924035
2017-08-14,53159.897820624705,54547.065549288105,52607.364669507966,53985.9466152377,28940548
2017-08-15,53998.2522440482,54224.020313530804,52266.93195906479,52486.37884732586,123742296
2017-08-16,52403.08719136034,53581.59178103638,52091.05490262888,53264.43065378852,23318173
2017-08-17,53165.882442555776,54104.79016994899,52628.231063106,53563.121624148494,123204712
2017-08-18,53514.89318679106,54159.33631146641,52213.481834603954,52849.91710882877,47430268
2017-08-21,52857.724461600745,53186.20030694443,51854.848135084976,52179.10682000873,27472165
2017-08-22,52303.66737867582,53822.755494328725,51739.10147781827,53247.9965028257,81893712
2017-08-23,53105.23983385058,53339.32362360059,52510.35202748392,52742.838379653855,68495639
2017-08-24,52709.101288285354,53266.331244160654,51484.61918510018,52034.71971541309,26546865
2017-08-25,52049.73797823995,53235.05602190956,51577.38969822898,52756.295771895944,49372889
2017-08-28,52562.81672422457,53284.847855831504,52330.098265970126,53049.97254680259,99465137
2017-08-29,52961.52781474973,53254.14235338883,52222.65701314514,52512.79227012871,40734330
2017-08-30,52441.3865788207,52865.865427613215,52241.18063128613,52664.8065277543,115802626
2017-08-31,52580.96727627298,52913.78745323032,51740.10137915178,52069.68530992863,34454223
2017-09-01,52089.66856637572,53013.721849223264,51853.364492758745,52774.31190042483,22220378
2017-09-04,52757.36505460391,54008.062607006366,52285.715290626395,53529.509884054496,51143267
2017-09-05,53470.06149821918,54625.22855314022,52804.62385364396,53953.77111766145,24087707
2017-09-06,53999.95151286131,54395.36306524071,53858.466691836555,54253.21467153352,53221723
2017-09-07,54440.179356636625,55910.45102815484,54009.60119171585,55471.714249386336,50128744
2017-09-08,55653.57898754263,56111.97892800356,55119.81378735658,55577.58781390317,34211427
2017-09-11,55363.86177988739,56008.41272503558,54205.50574327379,54844.00446385492,127914778
2017-09-12,54907.30236270737,55565.01750596374,54492.20022766869,55148.094965998454,49900706
2017-09-13,55128.45967538525,57056.209595320186,54690.904308313344,56606.919670279916,77030825
2017-09-14,56624.4854023399,57033.11758748367,55635.24358793755,56039.65533048476,79549695
2017-09-15,55995.016042637355,56285.57659122249,55524.028989847,55813.64841400006,120605950
2017-09-18,55826.77451489208,56298.58201115371,55655.92832072333,56126.81759773915,27311658
2017-09-19,56143.81362834371,56520.964196246474,55774.018086795055,56151.120527246865,20765369
2017-09-20,56086.10294743415,56255.81471150435,55370.67587408166,55538.73133834677,118395813
2017-09-21,55439.16510550862,56756.358205678465,54995.37876370425,56305.635830966676,66858836
2017-09-22,56255.10763955768,58304.44226828487,55941.60150068332,57981.31607950557,53259623
2017-09-25,58008.4814004196,58706.24977010773,57553.92554707748,58249.80291557744,46776185
2017-09-26,58319.58575327796,58543.70615097566,57459.04947640051,57680.71471208049,42806911
2017-09-27,57779.15826990409,58462.47190955595,55966.185595488656,56635.97966236584,76907709
2017-09-28,56580.00179017432,57455.2548711761,55932.43165008484,56805.10833881678,24291778
2017-09-29,56837.35598161081,57870.75653082201,56587.27359936884,57617.24267435623,63477704
2017-10-02,57728.156165186774,58378.66934170626,57385.57172257343,58034.26829416304,83737008
2017-10-03,58169.55718789724,58671.84710963304,57598.296212121975,58099.98538638043,72504531
2017-10-04,58093.14901044987,58293.969013968665,57540.433320494696,57740.0326494578,48246712
2017-10-05,57714.51943943517,58063.442852077824,56671.41931614706,57016.12043313462,49933489
2017-10-06,57037.914757802835,57888.50497592973,56752.09075880613,57599.8649753471,95094357
2017-10-09,57467.41898494703,58990.86261867016,56797.62660311576,58311.235415184805,66885560
2017-10-10,58288.65619563158,58931.294829938466,56688.61685985598,57320.58237734917,120254882
2017-10-11,57405.94262933063,58906.13029185372,56929.56932195957,58421.33095966653,20919351
2017-10-12,58496.3377710822,59382.22522616419,58045.71337585865,58928.27343041136,78679359
2017-10-13,58896.42062383269,60708.652164404506,58201.01539346314,60000.21415904617,33327691
2017-10-16,60026.34043642927,60736.10856285506,58442.841869302734,59142.15514316798,48210050
2017-10-17,59044.61194643931,59764.560687299236,57475.89296081548,58185.36464042185,99486927
2017-10-18,58267.230534754155,58485.95341453626,57862.52091489283,58080.54300912446,30290888
2017-10-19,58071.503186587346,58713.5860714714,57833.08609442723,58473.518474147735,144002346
2017-10-20,58441.24676953029,60369.991813365734,57899.65028855098,59815.658157661775,86908285
2017-10-23,59772.38465900729,60919.80219093055,59299.32539932406,60441.447735390546,66795083
2017-10-24,60433.84494265234,60596.08921133941,60183.30732677359,60345.31391984918,31374785
2017-10-25,60291.259285686974,60479.352963542035,59463.49822042274,59649.590050450235,45702811
2017-10-26,59728.10597503446,61238.98591605053,59048.35211823784,60549.879614674595,41797392
2017-10-27,60502.010872182516,61178.95020254543,59275.03690681512,59945.75242385194,27000806
2017-10-30,60136.73528649302,61518.29569418179,59771.54237966041,61146.96793821079,86392928
2017-10-31,61326.154297569,62025.916759521184,60351.36516691557,61047.95321368378,40847284
2017-11-01,60939.09940317058,62794.46851255657,60424.97141094347,62269.11947251986,45798394
2017-11-02,62277.80031948154,63555.07167428982,61620.205509068976,62891.00203236333,46969777
2017-11-03,62809.16113857368,63295.073447236864,62383.672365485894,62869.17810060035,44922327
2017-11-06,62828.10597294789,63056.42225915607,62300.24242312515,62527.46618938854,65186500
2017-11-07,62777.87962094827,63207.10897327203,61879.05582037781,62305.05232451629,36623368
2017-11-08,62266.72581804244,63108.29703578752,61826.31339211214,62665.06714247417,83194588
2017-11-09,62710.21432007402,63294.32328529774,62207.940499532386,62791.39921902171,37116055
2017-11-10,62859.37986197737,63082.8969502055,62179.84463233173,62401.734412454956,49291900
2017-11-13,62276.85239576096,63081.7710347962,61503.746389871325,62308.27494874836,26016376
2017-11-14,62201.715900894524,62720.69292054006,61894.354319454505,62412.29081093415,85443470
2017-11-15,62261.74957299652,62541.026147190445,60618.80751351742,60891.939772929254,97021573
2017-11-16,60784.04281979109,61676.548800258795,60311.87060096831,61201.13658489433,71518685
2017-11-17,60852.286420911565,61331.32059696578,60072.91794550301,60549.56910609455,54447130
2017-11-20,60615.51756551617,61033.65597602805,59321.101414639175,59733.15309202968,49104525
2017-11-21,59978.56004243058,60591.476236983166,57944.68283459449,58542.928422371515,22894703
2017-11-22,58560.236140261026,59009.1907677074,56845.16492013483,57284.33781693661,25397536
2017-11-23,57122.07776938046,57613.15367584822,55859.58356620788,56343.970116548095,72767616
2017-11-24,56271.53696992862,56819.47902718671,55321.08896601385,55865.07309599148,45678853
2017-11-27,55813.802719012725,57368.66035951,55660.30075139811,57211.314882647974,25340670
2017-11-28,57094.88015643009,57563.4259689649,56497.22100349993,56964.69848774393,24763053
2017-11-29,57062.698577025076,57767.530545036454,56415.49660463075,57119.682266783384,68681471
2017-11-30,57212.24585935976,57602.19653498674,57059.26675435701,57448.58548443148,77401816
2017-12-01,57315.827342130935,57978.9896228422,56940.30429873983,57601.59428557905,23221145
2017-12-04,57685.1259338719,58363.6342197919,56924.27752748406,57601.80577886937,53949818
2017-12-05,57777.700111885555,58126.188853648,56484.18958840247,56826.94380162459,60701406
2017-12-06,57043.17693804039,58242.00506420151,56638.895500840954,57832.1320745397,37344766
2017-12-07,58163.534714821035,59928.23682754189,57447.226709150316,59199.174489364836,92934008
2017-12-08,59092.380048879815,59357.896211261184,57868.92170731018,58130.11417955413,42083132
2017-12-11,58458.458691263295,58642.75201577,57232.778422938354,57413.77833842296,21191374
2017-12-12,57373.10568427117,58009.61587981121,56596.68354028331,57231.62410724592,45363250
2017-12-13,57163.808586768195,57803.16597352817,55976.14422909918,56609.29962531135,99087936
2017-12-14,56646.330301448594,57379.84040084154,56237.2997061822,56968.483607955175,42068348
2017-12-15,56902.165304814975,57337.0157345073,56103.81160757331,56535.862726683255,29623967
2017-12-18,56580.98333619821,58678.54956707964,55966.62341514136,58048.25788550662,68451605
2017-12-19,57895.00152346152,59591.81953169382,57322.67498696706,59008.4855431626,56895933
2017-12-20,58980.3086842281,59560.38900755165,58676.472212536784,59255.13676176111,49926773
2017-12-21,59407.49146399229,60210.71020704695,59248.936816860216,60050.439574132346,63471132
2017-12-22,60043.58646286613,61386.67553932291,59605.448314855625,60941.98179908383,35381114
2017-12-25,60959.24005480049,61635.224581662405,59951.78938429291,60624.05702522488,37040548
2017-12-26,60681.6812347331,61376.99298071926,59377.25042951012,60065.50177760587,71936450
2017-12-27,60206.134533959375,60932.35670095491,59416.678619847225,60142.128732093,30840503
2017-12-28,59943.031256650924,61506.709431461524,59265.936812065054,60819.71231987438,112109488
2017-12-29,60890.81348922798,61510.56953056689,60385.39321609205,61004.20803332563,92453664
2018-01-01,60971.49280166127,61395.00420459945,59501.41184231905,59917.60286675961,28218136
2018-01-02,59937.5719532273,60551.842067406214,58729.164185149,59337.28223103123,104577437
2018-01-03,59463.07135577927,60051.64970051703,58716.218546847806,59303.2145947812,53953355
2018-01-04,59161.5763802714,59762.43876511416,58695.29830289767,59295.10826496416,99924685
2018-01-05,59175.018541385594,60968.54523497635,58975.40500612895,60763.57307046511,53449456
2018-01-08,60528.36579090543,61240.22861048723,59178.08524200148,59882.35039501483,45760925
2018-01-09,59816.58053866832,60676.08878312338,59394.51322854075,60250.95650515398,43436122
2018-01-10,60411.27614778242,61781.82593380212,60040.75338308135,61405.207055077706,14690881
2018-01-11,61390.3976925249,63768.41855160397,60850.427770657014,63212.42269190967,79485489
2018-01-12,63042.997609181504,63630.59139364599,62460.5824654103,63048.128845565196,35109533
2018-01-15,62986.88657343415,63755.89913038847,62696.71359767676,63463.53031450866,80796607
2018-01-16,63274.68040186211,64666.39259738309,62586.92332164492,63971.06622909991,115468995
2018-01-17,63827.10751983209,64544.81521875838,63482.481290520744,64198.18540231314,37458906
2018-01-18,64248.10833929122,64528.66950111292,63904.488667112426,64184.77325480069,36368906
2018-01-19,64034.08366824307,64996.26539861503,63613.764037267996,64572.41218008038,82757925
2018-01-22,64716.10314200294,65350.683415325846,62093.876754402954,62708.77395906578,39577062
2018-01-23,62699.85422658262,63950.108251343205,61937.76372051579,63182.15557410321,96606495
2018-01-24,63192.9716899051,64023.43424820071,62523.580380394385,63352.354625118685,35389837
2018-01-25,63317.0834591948,64070.77733493941,62489.71519963196,63242.52152864592,102629805
2018-01-26,63340.27522078086,65114.738401965595,63092.86442945044,64861.386063397484,42912130
2018-01-29,64962.97973505843,65171.62575381795,64264.03252973797,64471.098740866124,58976971
2018-01-30,64514.3013852775,65035.38646967721,63673.503271972106,64191.98499151095,81707987
2018-01-31,64264.49485913054,66138.33247056884,63917.27541091569,65782.90906859806,64571588
2018-02-01,65755.00531765654,66463.88042245974,64557.760371468285,65261.313203887854,85400590
2018-02-02,65332.08296439582,65934.43684546206,64259.99994487179,64857.98267880661,24143863
2018-02-05,64814.15453698815,65605.35917567044,63984.65694227637,64775.38835121078,40789391
2018-02-06,64775.67745959522,65810.93746005496,64448.694791406015,65480.39741937945,51606200
2018-02-07,65444.42985566494,66215.6348591692,64962.900137056604,65731.98932367591,34098853
2018-02-08,65671.88155538568,66165.23531191658,64297.78495009279,64784.472127803194,81240613
2018-02-09,64695.184639698295,65011.658470345836,64061.92312565398,64376.83968666367,38702282
2018-02-12,64437.056508341986,64978.38796689292,63403.15741920261,63940.31579178115,34133743
2018-02-13,64107.91690366889,64552.36810752934,63467.39017734996,63910.47252701679,80017974
2018-02-14,64060.16388779024,64735.71610644218,63613.84291718156,64287.80908268947,29645067
2018-02-15,64126.2454178551,65078.321947700606,63733.32041121113,64681.9916800385,30376333
2018-02-16,64848.768122128466,65021.8685189328,63218.90991911418,63388.11139437396,64467500
2018-02-19,63347.77646129071,64684.69314972287,62858.67129654166,64189.09222602688,97898744
2018-02-20,64266.213239851684,64853.27345784008,63890.096617778894,64475.92947603392,54209841
2018-02-21,64359.071324355566,65788.12374973517,64197.32419062366,65623.19961045086,22289170
2018-02-22,65641.83396290851,66453.69979868621,65275.58948071857,66084.98279546942,70420926
2018-02-23,66126.44757775798,67395.64352066813,65776.88444019621,67041.24450734632,37178248
2018-02-26,66842.18500164259,67954.52669544773,66412.0901966752,67520.07005164512,87566834
2018-02-27,67602.21053500847,68961.38347305242,67344.07014903762,68699.05476556391,41355119
2018-02-28,68883.98369119265,69770.84671626441,68362.06088900022,69246.17961415024,88587945
2018-03-01,69221.99220811842,69900.29644545929,68569.61622073216,69247.67838121275,40573631
2018-03-02,69436.05535174867,71845.87957847943,68824.88921282183,71219.02004165073,35433469
2018-03-05,71192.00047222682,72901.87034848845,70441.81124497725,72141.67389060695,19167970
2018-03-06,72264.2547909695,73255.69310567588,71756.9537330848,72745.01705683925,35953529
2018-03-07,72422.23723680944,72979.23067432475,71174.9220708912,71726.56515193146,54634091
2018-03-08,72073.5463958834,72837.81568071125,69883.9415200669,70632.93452869484,52575238
2018-03-09,70844.19173734813,71364.1066245219,70364.0798204867,70883.72677822555,67886751
2018-03-12,70843.37614527029,71753.40839544286,70169.23103842497,71077.03974727988,93139345
2018-03-13,70796.699247016,71281.37512703522,70137.77298805662,70621.247722785,50721824
2018-03-14,70661.92956828358,71247.25934771547,70190.09428881589,70774.67125122447,51722257
2018-03-15,70570.2845394137,72931.78754026964,69857.3795557503,72202.39488608565,87222744
2018-03-16,72266.63386765604,73248.37160478572,71959.61852942144,72938.50192302866,56122158
2018-03-19,72998.53989702609,73428.19906258216,71616.71285320767,72040.73451062085,31514385
2018-03-20,71905.09575908979,72298.60829053291,71564.14172943188,71957.40621917542,38511515
2018-03-21,72118.72997812847,72558.0123331672,70884.1725543294,71318.58112313383,17237259
2018-03-22,71433.48601271948,71776.63449426295,70671.56521689707,71012.69231144551,31301134
2018-03-23,71151.2839962479,71741.41675230324,70116.04681507646,70702.45697453992,21474442
2018-03-26,70703.70949736501,71444.80513668414,69601.95348848491,70339.22874699751,59592133
2018-03-27,70140.09500471847,70867.17639068802,68606.70507798446,69325.34061351798,91632692
2018-03-28,69460.92327021308,69887.76131369304,68798.96648428148,69224.35078757376,31236852
2018-03-29,69186.91821842035,70043.97836736859,67957.84173074018,68810.23568561612,31823525
2018-03-30,68618.97348720756,69198.01768999569,65905.68897968183,66466.57003196681,80125498
2018-04-02,66646.30087037582,68502.83405150237,66213.49959139954,68060.84670759042,39908105
2018-04-03,68346.62161444979,69842.96683993164,67604.69219079043,69092.9358817541,56848886
2018-04-04,69087.2359730925,69764.20384444592,68213.4897389687,68888.51034958087,72500223
2018-04-05,69185.98762959064,69877.34614051132,68260.00821573831,68948.99855326833,35092396
2018-04-06,68961.59067145016,69269.2554636379,67740.19568925533,68043.76570309757,35434771
2018-04-09,67991.99039829065,69951.10891890722,67503.58740419603,69452.21676388592,38815909
2018-04-10,69364.6432894445,71972.76425710306,68593.42767250632,71181.34998407935,22994254
2018-04-11,71414.40945575158,71999.0451298029,70875.91766553158,71460.20800114369,63775005
2018-04-12,71348.70951307412,73091.33744316454,70682.70302672882,72415.37414653509,67522269
2018-04-13,72521.8637508957,73283.12668053262,71914.17859070179,72674.16533399795,52032441
2018-04-16,72592.89180400218,73385.86518502426,70805.73178289561,71587.72515783035,98677935
2018-04-17,71521.82052981542,71904.14817425239,70857.34838689594,71238.15969157394,43878758
2018-04-18,71384.94587601634,71979.96957435893,70795.68079567727,71390.65734723692,68089155
2018-04-19,71336.39518669138,71602.6473444366,70801.48879819024,71066.73448872464,63748153
2018-04-20,71009.1995172216,71676.83566353054,70254.30232315908,70921.11024463404,33530887
2018-04-23,71081.78977826198,71779.79009281,70196.64871492895,70892.79314330613,89073001
2018-04-24,71119.2810550582,71327.5448525487,70671.72765024123,70879.28866043226,53309289
2018-04-25,70970.6789697591,71636.96163189606,70313.63883703164,70979.83671756693,81396116
2018-04-26,70886.88581404416,71358.06396464485,69677.00673148978,70143.2419545745,26090109
2018-04-27,70071.61048355393,70333.74618941265,69296.50473951174,69556.71423458788,52820517
2018-04-30,69567.83152091378,70033.87167504254,68059.74858969239,68518.76094082445,39714893
2018-05-01,68562.74040120807,69638.81682637334,68258.1621308442,69330.82646478666,32664772
2018-05-02,69193.8473448139,69654.37359146016,67244.35873161492,67694.90864888977,101166943
2018-05-03,67792.80062342885,69046.7270635666,67362.76443092832,68611.4975568964,55128748
2018-05-04,68623.2319521117,70555.81959483992,67944.9656665018,69865.2770394597,23891878
2018-05-07,69625.54016545859,70445.4111156152,68912.42455062659,69731.21318131403,38992502
2018-05-08,69601.66284015756,70198.16903462583,67054.59477252714,67634.23958595387,79961795
2018-05-09,67566.04686696205,67750.29058655107,67109.21411076712,67292.71248345717,32641480
2018-05-10,67282.9069004424,68077.53302094321,66483.12119156553,67277.68564791071,31016841
2018-05-11,67531.89825772108,68164.15436389075,65896.40160693077,66519.17627284315,46455772
2018-05-14,66550.86219103563,66739.99671326588,65936.66978115837,66124.59286536064,63223552
2018-05-15,66013.40146753627,68104.0859882328,65307.82851476094,67383.86506960679,34739829
2018-05-16,67413.59898230205,68348.56190012055,67110.05836240744,68042.19094337395,60787470
2018-05-17,67994.2772998918,68558.10025495823,66819.33824797861,67378.0513266997,50879194
2018-05-18,67421.81448136382,67904.98237678134,65645.26997623601,66119.10218761495,54067914
2018-05-21,66195.87541606682,66639.28106192307,65409.62917254282,65850.72285267117,15024032
2018-05-22,66009.98027710176,66762.3050789713,64972.42683051971,65721.46336556357,50399461
2018-05-23,65718.27107749265,66615.13506021301,65266.54912062178,66160.37425721595,44109610
2018-05-24,66377.24274101357,66593.1971956787,65597.13159277776,65811.24460580442,60776146
2018-05-25,65930.76080890799,67044.69696182074,65141.807791921136,66251.90105626533,36057732
2018-05-28,66158.16262681296,68679.9326241004,65383.758024925315,67885.31114036578,41535573
2018-05-29,68185.34461925506,69333.2374046565,67548.19846962887,68691.36285521822,65272760
2018-05-30,68736.28625274362,69240.77169629425,68242.83358961974,68747.24039420727,103015767
2018-05-31,68632.41538413992,68889.39016277928,68397.10264648545,68654.00340853813,25783544
2018-06-01,68880.9616050445,69597.83891700709,67698.87036730956,68410.8550541888,64624694
2018-06-04,68695.14013662051,69656.171224756,68471.55262719317,69430.19128617714,92018486
2018-06-05,69425.60538542249,69646.79604794987,68795.7839475561,69015.66854727971,70765775
2018-06-06,68946.14902841205,69631.69286220991,68403.27819097816,69087.70741689747,88969312
2018-06-07,69063.88943564435,69472.86552876997,68780.63892129887,69189.10148445221,38101823
2018-06-08,69288.00477651098,69466.58093645627,68656.41989548622,68833.82549796271,92796502
2018-06-11,69009.74502197027,69474.25888440911,67290.185403315,67746.19413502634,34806074
2018-06-12,67823.49082596286,68272.85995046483,67560.86658240526,68009.51538774896,51397375
2018-06-13,68023.35167997268,68306.59342260045,67744.1053353358,68027.33074329523,38893519
2018-06-14,68231.14222760692,68716.49712397736,68008.08736473424,68492.58756847092,39683100
2018-06-15,68449.73360942073,68761.24407151765,67823.0291028244,68133.0985786743,21143785
2018-06-18,68273.57803648952,69843.59542877003,67614.4074415813,69175.71484568907,18655022
2018-06-19,69135.86094569627,69867.95945633037,67832.55028856185,68558.53534071322,90054468
2018-06-20,68617.63594611212,70498.05146218826,68135.57396785314,70006.23411461517,20338641
2018-06-21,69990.33393962042,70519.84848178878,68160.36080683477,68679.96167765294,56669962
2018-06-22,68672.28982612453,69223.53742866746,68478.18414155986,69028.42510979355,26114877
2018-06-25,68976.32431587737,69718.42753234136,68756.07169584055,69496.51386249225,32712127
2018-06-26,69683.4391961342,70037.12984361639,68564.79527841297,68914.58346233358,70398664
2018-06-27,68813.56487708369,69842.85163912432,68267.2550722881,69292.73768894289,54219466
2018-06-28,69190.15225033338,71137.51362388708,68505.48030392872,70440.46915221699,46920411
2018-06-29,70739.27671591092,71344.09969740034,68115.22237770542,68702.63198439177,88619339
2018-07-02,68836.99338713434,69530.96380454386,68394.97187806014,69087.3347836302,43258155
2018-07-03,68757.77248643294,69011.0239145612,66876.07842990963,67123.30973827215,92481787
2018-07-04,67047.42566340357,67738.53258182282,65623.9136210372,66307.39247542548,29291606
2018-07-05,66067.09589909145,68044.30174510647,65661.58527976625,67629.20312949007,27581015
2018-07-06,67500.61422145348,68166.20673778467,66615.41131841329,67278.81679229018,46662410
2018-07-09,66856.50568583123,67366.60667865738,65867.16763947063,66373.58404233387,50081964
2018-07-10,66355.39906383789,67011.42971487157,65569.50742615804,66224.24137085084,32551678
2018-07-11,66072.99290952363,68721.03023574527,65308.337059642414,67934.82756771332,43552638
2018-07-12,67942.96687429506,68738.59907047571,65816.09097991372,66595.94920156019,98929293
2018-07-13,66379.49621595435,66900.64614127605,65232.038124954364,65748.23195173798,41051492
2018-07-16,65759.13456724578,67460.86466873078,65258.37325691871,66951.02699784569,18988591
2018-07-17,66895.46885596913,68930.84843507259,66550.50332868173,68577.21052813645,20912714
2018-07-18,68783.21001753064,69598.84120603895,67815.458784427,68629.26448709476,141930260
2018-07-19,68822.98525379559,69310.19635784617,67194.00133746682,67673.07198508202,103266275
2018-07-20,67779.36548413338,69665.53607822211,67523.43653802072,69403.47463822713,40206232
2018-07-23,69358.1383757419,71374.2044269981,68884.62695635721,70890.23332013134,74987385
2018-07-24,71171.72147902977,71873.18623293054,70903.36618994275,71603.20402488018,56953338
2018-07-25,71380.79942116617,71917.96255328644,70466.5110481765,71000.81467468414,94374951
2018-07-26,70801.50706239873,71561.74183907731,70227.1117714523,70985.85101081427,29265573
2018-07-27,70973.95618152237,71391.1096981392,70488.58751205639,70905.33771971047,29681931
2018-07-30,71224.98438640276,71469.48195721014,70995.88878663762,71240.33697574706,96709089
2018-07-31,71211.5075919296,73432.84050934018,70361.5957310422,72566.75373778545,23698257
2018-08-01,72540.15871291027,74214.81486960143,71797.81674019588,73463.02867836219,51775879
2018-08-02,73251.17447467685,74048.7926547794,71831.2053986638,72621.97231549693,48894826
2018-08-03,72759.36285980477,74303.60579332839,72310.53334643859,73848.06044862741,74006563
2018-08-06,73988.84088392323,74998.04188220984,73240.93872151681,74247.5248618845,53622144
2018-08-07,74364.69862315219,75493.44176447496,73817.84078590327,74942.3361375131,46805614
2018-08-08,74848.02560317471,76713.97340767404,74510.39851828087,76369.48327842404,41336799
2018-08-09,76261.54161696401,76547.08265636774,75206.38766655256,75489.03626533193,30405391
2018-08-10,75293.80316041928,75922.31226721144,74845.76673016757,75473.20828520508,46015308
2018-08-13,75485.86853879469,75778.41561618214,74761.77660213015,75052.64471142723,89529905
2018-08-14,74890.4698565713,75825.30435792434,72772.259641716,73692.13570968216,43339152
2018-08-15,73518.60303589886,74212.25839796146,73298.64346984307,73990.88581383132,101003290
2018-08-16,73928.1873109207,76858.84462115074,73417.23737619168,76331.28582485612,72061875
2018-08-17,76256.60998521416,76792.00270431486,74315.03665886092,74840.48686929567,63453839
2018-08-20,74759.96171925114,75209.43287305316,74348.3095002295,74797.57355127548,46113760
2018-08-21,74867.35139935499,76052.4512865074,74252.42723643307,75432.88212809045,36518481
2018-08-22,75444.80773517463,75939.34314790354,75143.04583831863,75636.81327301108,115910366
2018-08-23,75593.22286526456,76386.5480667281,74811.65517517569,75604.86005826009,74352333
2018-08-24,75632.53339192778,76073.05335692196,74059.38996277508,74493.27433941294,46634136
2018-08-27,74345.55014763703,75334.63046548009,73720.04937062485,74706.09626046482,116930590
2018-08-28,74721.82617048874,75443.36944189674,73385.0220905782,74100.56623226474,68480018
2018-08-29,74122.88569225628,74967.17657913841,71384.54562937438,72207.01392996305,24576098
2018-08-30,71989.95287894103,74008.3071160049,71208.29501507363,73213.36559061815,40397252
2018-08-31,73359.16177232818,74807.42386022108,72729.5134638952,74170.8091094175,71921603
2018-09-03,74040.0558072315,74798.9517312735,73567.3891402057,74324.46938734816,106251266
2018-09-04,74337.89384316115,75158.29029621815,73777.9773550991,74596.42652790097,162824594
2018-09-05,74770.1484376031,76409.17998496105,74008.43892040825,75638.62301507387,50643298
2018-09-06,75778.65684569493,76812.33184079164,74924.21797821987,75955.89453762151,68043343
2018-09-07,75961.11018410402,77133.82599803859,75692.37350383028,76861.90247742069,36827053
2018-09-10,76806.17775140532,77293.78658084165,76207.86141158377,76694.76291696633,32082915
2018-09-11,76840.10131934474,78765.67163953892,76051.6322854692,77965.65313169312,21522764
2018-09-12,78070.85920091216,78927.75592640296,77538.6878130969,78393.38602878069,60765500
2018-09-13,78296.43457333466,79118.53237308873,77840.57099297471,78660.54881850051,94092387
2018-09-14,78535.49527744952,79054.86833278186,77033.15617723034,77545.98537901703,73697107
2018-09-17,77224.57972977718,78483.88718191304,76565.97395832394,77820.20167994707,52226553
2018-09-18,77844.17525791698,78817.07576469897,76158.54517883256,77122.42521646872,92187852
2018-09-19,77109.66951515722,77682.58852176237,75991.89521035849,76560.73568012858,218635372
2018-09-20,76734.71097516068,77086.5353853539,75500.4694311932,75848.22937221544,32989088
2018-09-21,75902.69675839056,76216.05844250205,74599.5915062378,74908.85012857457,14883178
2018-09-24,75108.74127806148,77081.66282731936,74889.16106260236,76856.97166473948,59336384
2018-09-25,76749.77705932957,78890.56175932764,76129.01163471233,78257.60079645236,85908107
2018-09-26,78435.7386249468,80855.8288624173,77812.51013607984,80218.4355612189,23065895
2018-09-27,80133.57787226993,80498.37310548742,78850.4685182285,79211.06415603046,75822679
2018-09-28,79334.25257910667,80084.22259812633,78542.58049606683,79292.15253095113,42244303
2018-10-01,79060.81634501844,79844.39366298383,77362.92957335692,78137.35439490799,59171766
2018-10-02,78174.10009534264,78572.08303600166,77098.38714849034,77492.90212249447,31579655
2018-10-03,77185.30366571415,77643.86137265779,76217.87483063935,76673.39126723156,30622953
2018-10-04,76632.42659326804,78808.94962961384,75681.82304954625,77843.32523130633,28780771
2018-10-05,77911.882469631,78398.25866812254,77110.41529099896,77594.81213203479,69810014
2018-10-08,77513.96321831584,79441.31048435146,76730.4507822607,78646.35184512574,36593184
2018-10-09,78481.12567044074,79892.85354227177,77929.61884524916,79335.34390832366,57219655
2018-10-10,79469.59810782122,82511.93196888722,78640.45616624136,81659.93723728746,50743183
2018-10-11,81643.03970743688,82475.0012549042,79583.88860032287,80403.21605666894,27714401
2018-10-12,80324.48994765253,82378.56011330032,79587.30710144796,81629.40136394917,51938723
2018-10-15,81636.24124187599,83804.84042269642,80734.34172590612,82889.09959888851,56290483
2018-10-16,83326.2018611206,84317.13246473215,81079.10305839892,82054.91528694752,85058464
2018-10-17,82244.21644419168,83766.58312856313,81561.60316566838,83077.05740894648,105550690
2018-10-18,83270.22380769483,83938.48073385326,82864.30735765753,83531.29165921304,30032618
2018-10-19,83604.05515241873,84146.3352672462,82852.07729876164,83392.98837333154,59706232
2018-10-22,83420.75578213224,84261.89202893944,81798.58280453116,82631.76359806728,16500134
2018-10-23,82235.7785876456,82976.62713580474,81211.48488325598,81949.75670753334,76526699
2018-10-24,81838.47215912964,84382.37472333922,81488.3685349257,84022.92604171883,86545791
2018-10-25,83942.16750496272,84449.60107607952,83689.30050474241,84195.96952382218,13146635
2018-10-26,83880.25281365217,85860.32467082741,83097.6822703348,85066.68516929852,42199840
2018-10-29,84869.77012002606,85295.03473583944,83951.20379002728,84373.98412622164,31927744
2018-10-30,84039.7219963131,84669.74278503208,82993.90001298013,83620.78011910718,42145706
2018-10-31,83614.37078103084,85588.04741517975,82780.9472389142,84743.3706037683,38170318
2018-11-01,84882.1405799791,85571.94953918259,82825.79194259498,83504.40449833787,48921147
2018-11-02,83689.24559252118,83968.18400986784,82817.70060229755,83094.65724131074,81915101
2018-11-05,83163.58998672172,83536.95679664888,82801.34582453987,83174.66439652655,42740719
2018-11-06,83014.40406180649,83747.78142932207,82624.79406673912,83356.5655738438,30517522
2018-11-07,83034.4649416856,83676.09028819889,82612.76257604152,83253.27665607464,45295332
